txkey,locdt,loctm,chid,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,insfg,iterm,bnsfg,flam1,stocn,scity,stscd,ovrlt,flbmk,hcefg,csmcu,csmam,flg_3dsmk,label
ff055469893dfaa6a9bd62426bb85f0b6d2f9179f3be347836e9b464d3746da6,15,211732,a383186f3c7638e0ab9be331848d6ba055f6e3c16a57eb0ef2f5785ef3062d64,9559690474019574fbd6e6bded1056a8abc33368c36d871495cb43b5d21b8cfe,5,4,9c1b80f90df218d431e066b4da1e80086612f7ff7613166a2a2f3dcdef2c0a7c,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,272,390.0,0,0,0.0,0,391,0,8991,,0,0,6,70,391,0,0
2f9d0d4e2d20c711889b6f7a7c31fec3bd34406fb80ff1457a3106d044898587,42,95829,fe7cc421916f631ba6cf193bfcbd06f34ed84d4320428dd5fd84fbb479830e9f,713c5cf17c8ca278ba9a871ad42d336ad593110d98181e03e16b0d1f2b768584,5,8,20a3cef5a62683f2432f3df47415a6a343008e4f989ab0a8460d4553ef4a51db,f3b2ddbf9556cf531b67ca471c51baf485e46f4e77ceea55110ae2908759bdff,233,498.0,1,0,0.0,0,496,0,16117,,0,0,6,70,496,0,0
cf12fca8833a738cc379b89d98cc3d005c67b43ed11346e6b8119213e3b39c20,49,204412,11a60228e1e2ee8abe703f4f1238480dbef8d231a95e23ecbb4f21a15226371c,5829572307331d5852be30bcd09de266761894b5b9b322773dbaa4221c8ffcab,5,5,b02f392fd3ac3142d5c5c98680b530c71acabe998f2f5ff68c9fedf0cf19bb19,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,475,5996.0,1,0,0.0,0,5979,0,15759,,0,0,6,70,5979,0,0
84b99d9dbba6760cba21154cb3234ccf41f6589b236c4f9b0a3d69b45280d4bc,37,110728,7c274959181420f27d251980c054fba05615ca64e274edc518c8e71d0460813e,e820d52112b229e430636e4a76c0c241fe52cab09274575d2440ac22dc9eda59,5,3,824a4bf4523ad28065983305c0058c7de2e4237f55ca7382369625efedae5b3b,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,272,14334.0,0,1,12.0,0,14341,0,11380,,0,0,6,70,14341,0,0
eada7d02039538e09492e47121673a9fbe5ae657ea22a08fac758b3754f74431,3,113442,d6ddea34f46764c8fec0a4ef5e53d2f90cac4924a2f62a140ba73202031e7c82,2e0a59dd65758072c082f668469955446949833772ee33133ab95ad5973bceb0,5,5,94560e23e29f12be9c8ac5e0f6bce1c60ae0c9de0b1c1a98b6ccf27b9d559a0f,63f22e31cdc1d1acbef017b82098bbc5d4edcde46f859234ef7c2e9ee39abe45,272,64.0,1,0,0.0,0,64,42,12381,,0,0,6,70,64,0,0
43e1b4656eaee513ec873425ce4350ef12ce4889cc7f5e76c1b2edf6359e3adc,4,214129,aced9641bdb538e0aaa855c66f7a0f05755182f33fe5ed6a6e154b0f0c84c34c,fb1f64c7bab3fcc941b2e73f7a0d320b7a046feaa4f2ae167907d50d6d134c5a,5,5,ec9bd8c60aa36bee2f09cd55f8a67981c68c21e2e61d5226efd9294ed4a34c5a,fd041cc8461d4dff136911134d49156bc307ffe8429059729c211612573ad456,323,490.0,1,0,0.0,0,488,54,4625,,0,0,0,70,488,0,0
5600f2a7a698889e18f09206fcb312ef619cf438cebcbca58a547771874396c3,42,161326,cd2b93a96c1a64a5bc3ceeb0b037cf72b83b486ea2fd06697c50dd5fd7938469,4190bc96669041d00a2d270ae9b0d933d29fbfbcb19a594271d52ca348e6689a,5,,ca9f9d778a642914e44abc70647936e3af2fea59dccc0b09f239a4e845cb6663,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499,500.0,0,0,0.0,0,498,0,,,0,0,6,,49800,0,0
bd233c1e518a7164b09b22fe5beb959b27e78fe3d7e4d6c77a33fc4605581222,43,215312,57b607206d7cf5986774f79654c787a7ed484c0b6b45f557a4163acb4ac8cd76,aeb923f42672d6dfd30fe3c4955aa38e9a0410a3050d55fd7f8e994e1cd879e2,5,8,4ef6971e3a32b67a04e1bb10d981306faf3c422e5cb467859862171d2f6a3a2e,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,282,500.0,1,0,0.0,0,498,0,15759,,0,0,6,70,498,0,0
61318ac2d170219cec2ca3d8f7211fee96879bb9bfdaf898cd9faae2b96f461d,53,1351,322ba62ead6e4655d34f920fb284fb16aa943c9f65116bbca0f2441dfab36b12,63bbd591b75ab0b406120fa411989a7d9817587706080c717ae18dc84045472a,5,5,82232159f4f95f122cd81d19160e7e6733bd7b325dc484b0ed82b644ce77ddeb,91efff93754a24e5d0ca9a261fb75ac9c7bd48706437f8a363871979f74c7318,326,45.35,1,0,0.0,0,46,42,5958,,0,0,6,76,26,0,0
a6d49815235d762514fe55e3e510dd0a4d94a96f7dd195181a26a75401fa109e,13,103405,77647b7d26f227707160e3ed82943f887a5e196aecf5643e590bc1fb638aef38,135ee6bd3daf2b9f31f876dd041dabdac4a738a3e800f07255bab5f437034ef1,5,5,3f403ceff76d5871c6c96289940b75dbc5605bac3fe72caf856b85f75d157441,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273,100.0,1,0,0.0,0,100,0,15759,,0,0,6,70,100,0,0
c104f721686d223b1d9335d8af06d2f104c879a2af943e568f327c18610999f1,29,192329,d1b0161b4022060e7d19b21eda0373b754c9c838653602b954c500333a9d0c4f,a15519105736b6cd6fb3ea02e05b284c2882afa9b41b9437c502eeb1befa2d5e,5,4,ec2097528bb65ca91115cab46f427be6393a007bf770acfd2ec5a26d8c623a05,3abcd39528c76efe12f7861c68bba7a8ede55f8a302cda28b2bc68d90e9be1cd,282,25.0,0,0,0.0,0,25,0,15759,,0,0,6,70,25,0,0
dac9d2936ce01ebc55a3eb0778a1a9e1501a3f60e3ff28dd7ae60903fbc47cd0,10,233935,55f4e62540e6c29d399b8b8e9fbe98d564cd7be460722a49550aeae94cdd44aa,56ad62cfdea0879fd1e8432b3fc17994d49474627c2a81acbef42c8e574c644e,5,8,5d8eb7a810eec74076143a07da4b91b32b6ec397c5be6a12e865a3706614a611,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,341,108.0,1,0,0.0,0,108,0,15759,,0,0,6,70,108,0,0
293643bbf923234fe8b798e1f27b7bfbcbda1412ba8424fc56dcdc429b38bc96,35,151735,d56db5ad6253bdf760911687acebad85c7bec71aa10fc0d5f3061b5a02d276a4,5ce6bb5f84748a9ac73b4a3a1f48884199e11e6a3d72b88c0baeeae7ed2fdae8,5,1,71d6905bc0c4aba99546411aaf2a4b2049ccf246bc3aa71df17003fa87fd1645,7e500db90252fb600284d95117d480b2baa56cf8afccd6778d2850dee8a3c0a9,407,0.0,0,0,0.0,0,0,0,15759,,0,0,6,70,0,0,0
f1a086eded787ae698dfbd15b32d4efb7b17b6a3a7833941673a4212a8062148,41,190930,2c1b0d1c1f23a1b521815d8aafbd4dfb3c93034fc8da2a65612894728791fa25,92a846633245aab761c264501ed8ed318bd59a005fdbcd9645ec53c126a1555b,5,4,4939fef5e2cff0f2da9cf55b22469b7e310eaa789d010f484be4c287a8321cae,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,894.0,0,0,0.0,0,894,0,15808,,0,0,6,70,894,0,0
ef1deaf2ec72596bbccb67e13bba0245641f370df29b78ca00f7d878a4794342,3,192717,40aa9f6557356f4a74a834443764d391436428e2138d71cf0b561e45dfde0462,f2b8ffd07f52eb278c708a266a83e9ae9f1bd0ead7f46b00770414f22a232615,5,8,e61bf90e30506004d457a60327339b94e080a7eb1fcc4a6467c5bcaddb083553,85344a2ec12c5dadf7c2e5fce189cf616032f77179083711258d7b22daabd847,218,230.0,1,0,0.0,0,230,0,17014,,0,0,6,70,230,1,0
705a334fa043007ebe3f6849aaa2ab4a494cd6b52c1268a0d32a785b547055ff,5,214725,21b57b22a31000df06b4873c2629a9f503695719704151e158cb923b50996acc,11a2aba3a172374bf4c3f2bdcb44d75b6130d1ce155da2b1b94335fbc2324cdb,5,4,2566534bc0baa10d75e9eca6df8df362ab13c9b62bee138a5516564a574f07e9,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,343.0,0,0,0.0,0,343,0,15759,,0,0,6,70,343,0,0
1af0d5a7ff64e3688cc4b490c87ba980b9e53a30de4cfd0a6615c64a84575bab,7,233400,3648347aa4aa96a67889ffe2e00ca3ee916dabe6f5eff60ddf394559cff23bba,80408d5bb53f23da8363a2e30b77815a10123df609ced0ba5f60fa0e443e672b,5,,f0f0c7a45b1b1011baff73bb1858c9406a82419457183c47858c8068d8500a9b,cf12b86a163b0dc6b9d671540aa04b0f533248c91add689f3560c9cc634273fb,501,0.0,0,0,0.0,0,0,0,,,0,0,,,0,0,0
a1f3102826466eda08088c8b4cb4015fb0095234beba9268834db9ae43d2fbe4,22,192227,bc1231237ca8dea086059fca8c473c39cef8dbcf57a89c0d4aa8bab1a3cccf2c,39144163e7e294e6ead5dcf244d4dba46d26b703cdc8d6e5bd665eb3ad216627,5,5,c2f959592b9f6b1ea8fbe12e9a4a1ac0fd0b2543dd3fe3720e28a70eb6438d7b,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,275,160.0,1,0,0.0,0,159,0,16115,,0,0,6,70,159,0,0
a9ae0a5241cfe89d4d9464cde7411e225fe4a745b9474669761777bb35590c06,26,133802,d7e2c95548bffdca25cd0d89b6761a564ea63fed596d59ade2e32d06d24df59f,e1201172b75e03dbc451b534b406603d4dcc466b78d042a3efacdb920c2339d8,5,4,5ff8de560c3d7a7fb5b2285ab640b9a739e2e35f037da50317717bd21f8dc730,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,320,1126.0,0,0,0.0,0,1123,0,13248,,0,0,6,70,1123,0,0
6efb018b24817c0f3193488e9c5e7cf37ab7f31b30faaf75c1b2d63d5ddce40a,4,130611,a74820f1d54174235877bb255b39e9d8f36521b7d0a691614e068fb94baf569d,bba5cd8091423451b113638e45491a0ef8cfae3843ab7e6cc701d0a437d34019,5,5,edc28132df5dd65e4750b71f3722a8221a03eefbe3cc1f1c46d4d4e11f906761,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,269,1351.0,1,0,0.0,0,1356,0,6465,,0,0,6,70,1356,0,0
26acdebf042c4f7bbc9d70eff73f82bb0b5b15a133c25a905d4af141c8c1ba03,39,175447,309072f22ca51d25e00aaa6e0320b9bfb8bf9098e008cf5c99fae503cfef0090,9e6d55c3dce8a8979381fffe732afdb05149e63727ac513849a5eecfa5c8bd12,5,5,939d9bffeb7c5264ce4ef1aa8502894cd7971324893784ee761bc80d50ecb23e,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,415,2532.0,1,0,0.0,0,2542,0,15759,,0,0,6,70,2542,0,0
24c79ff338849ebce423ba8fe6dbd0d0773668b228877aedbbac419383c9662b,54,190450,e0ade44cb77445dac3224424c1a2abb5e83a76c481873ac173b59649b66ced48,d9d5a64b67fe964bfa062d23dd7cc62163f7d966b692cd84c17b6206b789a9cf,5,8,c41016dfbe250076e6e98a58d0fbd2ab54a206dcd43f7346891a66183a2103a9,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,300.0,1,0,0.0,0,300,0,15759,,0,0,6,70,300,0,0
2a9a8e4413adbafdf17f424243badc162978d0f10a8bbbcee7f27cfa9421dfce,2,121241,f01d13851a49cd4dadcdbf2e891f22c2c973298646b88369d88afeece25863f9,7c0e969d9dac6294354b1feacef3101f50503b3d3a56581e09715563e0af7cb9,5,5,8480ade89902552ab65f246d71983297cb961f99166d40ad8a46f2aba82232ea,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,413,499.0,1,0,0.0,0,500,0,15759,,0,0,6,70,500,0,0
9a618b968529ba073f2ff39f6b6c32da24253418462b4850b4ad8aa4a5a277a6,14,162650,045f640ae3564effd5bdf770131afa0bf021b0fac72385e62be1f8dc472a85e6,e672a5f326697f62e3e4ac6ebc2fddbbbefa3413fdbd25c46d8bddcb29d25ae1,5,4,3ee3dd39d6f15f7ee20a77993340e23534431c5854014b8a7db7b4a6765c273a,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,279.0,0,0,0.0,0,280,0,15759,,0,0,6,70,280,0,0
820ead96668c9b3a709d04bffe15b7e262ace517255ebb41a1b423eae30e6e54,0,211842,29a475c8141254d4fcbb088c509ad00bd0c47468a52b8ac51db46e31837fb7cb,c58e2500deba892aca508507d2d701b2d7b0b8173080cb8d66453373cd5c75c8,5,1,88f6091f8a97883509ac5fa152d42c0e0b887494d24a2f682b44cd11f6f76fcd,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,232,262.0,1,0,0.0,0,261,0,15759,,0,0,6,70,261,1,0
b093ed334598ca48f229d11708c233afb1f1241bf834a593f07f61d38072cc4b,38,11005,d1dc636f11b5f0ccdb8e77e793a85581e6947ff366c2dcf9add9d8ab25248e1a,c984f92bc32c79fe75de2fec0b361200e00bfd82e33eb38ac7c750028c970907,5,5,ec9bd8c60aa36bee2f09cd55f8a67981c68c21e2e61d5226efd9294ed4a34c5a,fd041cc8461d4dff136911134d49156bc307ffe8429059729c211612573ad456,326,594.0,1,0,0.0,0,596,54,4625,,0,0,0,70,596,0,0
1799ee9614e13a410363bf62e7679a4a3b3cbf123702ef009d49b9299608de32,54,90830,2d072cbcc8f2297c0646aa5313f94cc513882a3250ef1cf70c63b8baca007235,0a170ac74fbeffa3a627ea1ba326465814549b19a9d8f2ccadbb10cc73d15010,5,1,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,493,400.0,0,0,0.0,0,402,0,15759,,0,0,,,0,0,0
d7a641c112bbe5fc693bef6756f6428cc9bd986db1297e056a444aa2498a7c31,42,135910,96d2ed3103ebacd8767abe98457079b4831bd0e0a73c454fa3b6a1484df0fa44,3841a4a70ed46572ed98c1ae43a62f6d4acec67a7f9ea5c3f06dbf1d88921a95,5,4,10fe6aa09961848c6a0664c6388c73a8df0d541c9d5eb0f0d51903edfc1db5e1,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,1250.0,0,0,0.0,0,1252,0,15759,,0,0,0,70,1252,0,0
112ceaa689d9f96918efe2385d8e59dc86b1b7161335cd9444fbc43b836d32db,46,151617,579e39b12b35bbb2825fd50e500c37cc14a7a6edab3367b391d0e6f987b52dd2,f00cb2dfd5479bacf972fa2edaf21283eb079982945b4155c3d77d696f17b731,5,4,de14a63c90690bb381da3957386eb7fd350d97afcf218ca21a92d821d5015bf1,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,320,792.0,0,0,0.0,0,790,0,15744,,0,0,6,70,790,0,0
3b3f59177ec5103478c195287202bb346a9474a2aca1b08ea6a2ce5e1755b3d8,22,110233,b55efcd528535680c2bbd085076509c60f2143804b6a8b576a1dee397b4abbc9,1e7f143c8bc865d1b431ea25e95a97b48a0f2b786dc4bef3e334bbf952c7b28e,5,5,e226a512928c13b957c0309170004fcd05aba5bd594e856deca6c0bace98960d,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,375,715.0,1,0,0.0,0,717,0,15759,,0,0,6,70,717,0,0
ef45a96d7ed7b5d4bdc9c7b7fbbff22b7b5385bfc4a1eb287640c877cf443f12,51,181238,d2f82742ab1987f2582347d830d469519c2943b4aa058a0099a8d566ffc5d025,223c36a2e88093dc35946145cdf1bfe8c9a8b665c9357835463fb9b321413f91,5,5,8f3835e970d6465a432ed54590e5b4b28c431063d01faf74bc2b91da171b6002,5c3b8aec58d5c0780ef9c4cdecc24282178edb2faa8e29feef5236756cf88ae9,320,300.0,1,0,0.0,0,301,0,16115,,0,0,6,70,301,0,0
ea0cc37f3420e6f099a9d4bb5d337f8aa14fb9ca2f53db4f3dd69608e9960121,50,203455,3b1001c5a1913ed99577daa9075b17e0004990dad676d6920195f28b1dfebee8,87ad987d766bd309d7e3a82b9e1d04f2e907e4ab8ea22b4ff78ffb9cfbf01deb,5,5,c1cc43adea236997997beb029945237f31daa18c0da45c29990f0e68dd98747c,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273,115.0,1,0,0.0,0,115,0,15759,,0,0,6,70,115,0,0
0e99405d1c81060459428b48c23766eb9d0391f1f63d2804f3ba9129003bf687,18,211216,c5b3a574fca220815cd4871d19595e4c92ec39f81e402f95524a8d3e2f1eb2b6,eabc632847cd4ef6d25315e9c27c4ae8d0855b9de17ca135ff6c4df9310a1a42,5,4,506f3d6955e852fa3df290be7a1f06db08bf186790a3e00f6adb11f41e117eeb,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,272,60.0,0,0,0.0,0,60,0,15759,,0,0,6,70,60,0,0
b52689a862a61bd725f5caa0c5ed3a50c464d7be4ee64148814685d05fae1da9,26,135454,6e2cc1c133c4bb27d5c99ed85d8ea5f107b959a794c327465bf20e72ea2dc169,59f86c4e2ad9c043e4a4d9c6f5ca65cf69043480f53bf9963020ad485607d002,5,4,04668f5e0c85ced6753781552f2838d7985de3f4a81e1c7942f04c4e78c93f7c,f3b2ddbf9556cf531b67ca471c51baf485e46f4e77ceea55110ae2908759bdff,462,850.0,0,0,0.0,0,847,0,16117,,0,0,6,70,847,0,0
b18bd41b408b2a10d3ce9ef65486cd90cd4be07f250d5da85b060b6e4d86929e,1,143142,e891e31fafaff90989a405aca0a38e4a2098144babeaec457e76f22de5a9b989,6f67fb0f8b24f31641dcf4401bb83b8dd7c62ffbd8546610ba732f56411bada1,5,8,69ed2fa19aac75b685ca27ef4b037019f75ca0593bae86c7f16606d048927030,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,273,1200.0,1,0,0.0,0,1201,0,11380,,0,0,6,70,1201,1,0
b1c8fc05e63fab0291c93d5300df8ea63f70bd4dc2cda1d71b6509fd02f2b2c2,26,123404,7e756afbb511089886797fb5ade40a47b98018c95a9a8a7d62512dbebb25a6a7,d73413623bc511df80c07cee4ae19cff32ba5d95996545e5e1acadbb999e3f67,5,4,3caf9c5ba3fe0c9f4f916619fc949af274e175a69da93a2bd3b801856f433455,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,322,650.0,0,0,0.0,0,652,0,11380,,0,0,0,70,652,0,0
04391294a2c4e3521afb443f111bc00dd974c1df7df7dcac30a3e455d92d8c5e,54,161108,ecd6f8b1388afb709f71389a2d94d133f4bc545ce551507915a6a486c697f1e5,2e65b2eff7d283689a847cc9e6a409cfe828d374794c9993a3f714354cf4e6fa,5,3,6b1e238b4724ba2b05b4d5d8c4fe8732b2bcc82f606bfb1b3e2748ee4c516524,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,322,567.0,0,0,0.0,0,566,0,17003,,0,0,6,70,566,0,0
d7d93fc8972628f30b81da25b0ef072f7145a8f35b4bbb5a23f21e648debe79b,11,122138,dfc78c569cae1d8b3a0dbab46558e2b226a2be60e1bca4dfd3d245fe1bed8d5c,b195a92fad200019d2ee691d9ab40cf8828ea4b57962365fe9cfb57c23800a13,5,1,5cbb4835891cd652c37dba9293d97dce2da08cd3b634555097a4a2004856f26b,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,217,200.0,0,0,0.0,0,199,0,6121,,0,0,6,70,199,0,0
31bcd69bac1a03c764250d86291d6dc4ad307009daf75ec76f5028ba8d171048,16,164759,26d306477f735c72822649fd90eef257b2fa7b995b6edc26eb95013d4320b2f4,b1c438d1e5dca8ed84b7452d597f09f71caaf0f3def23153cf0c56f4739a415c,5,5,3f403ceff76d5871c6c96289940b75dbc5605bac3fe72caf856b85f75d157441,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273,18.0,1,0,0.0,0,18,0,15759,,0,0,6,70,18,0,0
75bac949b31610b4c93e46d49116f92a9675acced7d9cc1322ae914a51b3368b,50,225420,afe7b5e375bb2f94fd5cb86ebee344bc1b23f297caa53501dd989a3cd68df173,0e2f56f00132cf9abe2849b5ca0be5fd152a298e3a4ac07dc22f5a38c3146ce6,5,8,fed7f595c704a87342f644b46504ada85d952e401b144fb3a3996a171ec494ab,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,273,203.0,1,0,0.0,0,202,0,15759,,0,0,6,70,202,0,0
5c06c7de5be6936f9cc3f81c9fc3ce19686b425159f49c5739acd6c2c8c7013f,51,172109,1851e77622b53626220d916526fcdb0f36b413b9b044f73ea2ad4e21fa8ee35d,b6208833a4cc23775708bc7087f94dc762b7f50505ae8a7e52bcee56ca867fdb,5,4,4f4839bb40b3da3a2328dc3144c4aa679264f1f162d0ea5d70fe1a1e6a431bb4,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288,1000.0,0,0,0.0,0,995,0,15759,,0,0,6,70,995,0,0
c3158cb737aedf28a857610519c33613087bb050a4421185d200e361d8c68fff,31,202012,aa7e89c59b84f7f4e434c24a6e342fed42735367003449716d289c558d41a398,554c3af000657ac30f838b987cdd2526e3dc2d82caecc7e5ad753f781f31fc2f,5,4,8ef9b0add5a1c93d87765022d69ad4255fc759308f15f133d14b2f5bed30657d,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,275,453.0,0,0,0.0,0,452,0,15759,,0,0,6,70,452,0,0
70d400fc66946ed454574dd8eacdaac041cf8eb7b26c6f9dc518969f30d162ae,21,151900,2b4c95d6bcfabf1c4b57dbd4805277d13ddf4903d40023045befcab165c7de9e,6e7c7a29e7879ebb5aaa473577e6a43e800a22bdb62de3db8a25f3bcebf3c873,5,5,ec9bd8c60aa36bee2f09cd55f8a67981c68c21e2e61d5226efd9294ed4a34c5a,fd041cc8461d4dff136911134d49156bc307ffe8429059729c211612573ad456,326,70.0,1,0,0.0,0,70,54,4625,,0,0,6,70,70,0,0
8e3a853fd1c08afba444a254e9c9bbc83098d19c639a82cd449be1d34eedaf93,29,212621,cec01d78df69fe04032390650ce43d37b8ea519fb5d088b831ea1adf8e08ad5d,80cd73fd758a2899d96d016809606eef3436300aa00c2793cb29abf8d8f19ce5,5,1,f5d3aebde78098e24d3e97c1e564ad8eee144f088dc22c0716add5a4db355c5c,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,215,540.0,1,0,0.0,0,542,0,15759,,0,0,0,70,542,0,0
4293ee8acad57b28de590a3a6903c8f8bf73e479862d64a16d8bd8e7ff71178e,35,195744,9aaa2c8bf2fb44e9672c0db449ff6fa766d0a9cb82ccc44bd89c246de4f45ead,82d5f0b8046630bb559f332e85be62cdb266bb68ec9f09a13c07fa909bd3a0ed,5,8,b89938a08be021cdae5f717ac483bdb042f06974a5786e9e57a61d3f23d10d51,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,275,599.0,1,0,0.0,0,598,0,15759,,0,0,6,70,598,0,0
236b9549afb37feb887addfe6f82151e6b9ae38211caea9591fb0788ed2c449e,15,133323,9303f1ca5f51fcf9ecc78337711d4e58e5a54c126f56f8ab765ea2cf41810bdf,6f44da934066e69891644e4c1c044cb6cab9e44907e084582ab1556c09c1096b,5,4,6a581a1ea951f1865647bd5c9cdd10aa2db8e15993d03011ab1ba9ac093edbbe,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,243,240.0,0,0,0.0,0,240,0,15759,,0,0,6,70,240,0,0
72058cc5d97c6b0ae37ed73c23dbf58e9f8f16fc4f67af45645aa925f1a3ed9c,52,235012,d242d6dad6301df6d783ce74065567ffbdf4072761c6d931b013fe6cde85c570,017e8cbe22c064e4e7d0792b4ffd3e2cda2f751449a5185132bd4a896a1c714b,5,1,d73d0446c13d150b8117a0bbd486f01abe15ef18e88ff3feb3a2aa7f9028fe28,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,282,94.0,1,0,0.0,0,94,0,15759,,0,0,6,70,94,0,0
695d8b2b1a50e6cd719437df4d654aa484b9b0500ce73deae2941df76ccc8107,42,140616,0c98070fe1cc2978cbd02ede458dda8ed439245d7b7983a098fa37bed452251d,1949ca004d0dffc0213f07d4e8190ee7ef626af5fe795d52fdb2752a29c06391,5,4,c488334dcf670f83ca973506f4f256c4f8946df5f2bef4b623b803153c17f468,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,341,665.0,0,0,0.0,0,666,0,15759,,0,0,6,70,666,0,0
ef7da3a5a5649c621fae2e97732f6b84e35443d6b80f4e17864e38685494e8cd,33,172539,017e5cb4bfb2a3e7c578dcdbf615c175e2fd909e61ae17ad77b3faf7ebd3a0eb,7cdac4f7b3a171774fabb6e2271cdfbc5e0f2319689e0bc236b80d462dcbb4ad,5,4,c41082b6d2e7c9c111e16561ea3c3e55a2f35a786c7a96e0ba791dbd0b175c0d,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,288,992.0,0,0,0.0,0,996,0,15759,,0,0,6,70,996,0,0
3035c4f00bd1109ed8c4b4c399c6ebeee3076b0b0f674a07c33536a67026db17,14,121437,639ef1861060171ac83d104eaaee62a74cc6d1a1f25dc7f42650727853b7f9f6,f8e4cc84d67a4751b1ed450752a805a6479135e368844e5e618ea8b87945d96c,5,8,c76449edde6889cc61d4403b96b5fbe097b709fee4ee8aa65f39c2b138d50c90,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,320,105.0,1,0,0.0,0,105,0,15759,,0,0,6,70,105,0,0
50daccfa74ccc4cc7c749c177fd0de084a8e265ce29714f9af642dc4158e258b,19,174310,cd36ba82de9b5e70abe7261cdbef11efd380cbface6a05b9b0dae0ea10c72ce9,d7706925d289f880290fde9a6f31a3c294b3b156e3d8583d9075ab23732dabce,5,4,dca79113388bee52b21e09cf1247083bbe86af29de7829c3fd035f2c7729aa65,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,243.0,0,0,0.0,0,243,0,15742,,0,0,6,70,243,0,0
f805db979e5ca8d37ec0e288fa47fc6670872cd6c91cdcbb6d68d403dac53686,28,183058,49a9bfe294f63d3d6f65a10359656428da996773a5ca202393de88315c220980,bae596cfa687eccf22bedb3c941d5c8665bf4ca8f10226767fcbc91c4f75f634,5,3,08be389f778b3d0f9a4d6bdfbc3d01bb0d5dd593c0348356aa2fcff3a72b1081,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,320,200.0,0,0,0.0,0,199,0,13882,,0,0,6,70,199,0,0
bb08c8affd8be50241e6210cd14b27d656c9e51329fb6bbf9bc9edec15fcc114,12,211730,65bee3b2a017b957e84603cbc344d325826a9a08c5df8f4c167d5baf2c1baf04,cfc3c69445f26a0d18da39229b4557036f8d03fcf46d8e2edc15964938294fbc,5,8,4d5a0ceaf2cafbfb27e4a6cb392b36e4adcd610ab950b9a5ad0ae128498ebd2c,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,452,30.0,1,0,0.0,0,30,0,15759,,0,0,6,70,30,0,0
