txkey,locdt,loctm,chid,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,insfg,iterm,bnsfg,flam1,stocn,scity,stscd,ovrlt,flbmk,hcefg,csmcu,csmam,flg_3dsmk,label
aaaa192c2925a750b82cc495813ecd0da3ffbd00a2457f84be7326c990ba2341,56,191141,68733c6b34d792806a18ff085b22e87f9c27ba45af7d1b114c60fd98afa08a07,74ceab15bbf853e8b50d0c57528a87356e94ae516774233585c090515259e873,5,4.0,6290d574af3e64984647ed312ed5dcfc34f4d0ba9a77117a79abc9c3a0dfe53c,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288.0,765.0,0,0,0.0,0,766,0.0,15759.0,,0,0,6.0,70.0,766,0,0
61e5320566493b971ce22b2b54a42afd90129278f62d352c3aca9910b6748c78,58,75405,625849f2d14a6664f8bfd163178d7c02801095262e4d1aafc43f9421be7ea5ec,35add53a2bb0970167aaa2ebd14088f71a5292e14ead5c423f8953d4f15035a4,5,,d2550dc5ace3114431a945afe0d833cdc1e6e64f4350567efcd2dff86e405759,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499.0,500.0,0,0,0.0,0,499,0.0,,,0,0,6.0,,49910,0,0
221820790ce612daafae13bfc9ea8d58f04286de4464d57503a01fb808620d39,56,194441,cde1bdbd3e01ff437f15f1054fbe33f4af120aa46dca63f09c994ea07534cf4c,340fc43b2cadbfe589384e3e70a4aed4bc25525e0b3a09570818344a326135a2,2,1.0,5d6fca6fe506d830c4fefbcafb1f816963c58b64118002f26e2816da05ace413,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,289.0,1616.0,0,0,0.0,0,1620,0.0,15759.0,,0,0,6.0,70.0,1620,0,0
aa06704e2129efc7c46ee90c89158f8c4efeb96f22385803319f8097ae651d08,57,132721,d38b22820fd43e4e98b0e955e7e145203e982bf2adece83537be1b3f8cd0bff5,bcfaf306b1949cc140806915ab45e44e720ef34297c5625e1f6238aba5b235e3,5,8.0,5ea12ec94b309b02b35599c433724cc97a586f8d9929ee493871dd86521a3bd9,2188a06d2e03d40e85f41fc82360f7d0451d2414439fbe2dad64644fd82f4ccd,245.0,2471.67,1,0,0.0,0,2466,126.0,6204.0,,0,0,6.0,68.0,76,0,0
e0b05a820b9b23d8587ac288cd1279390feac9dcddcf9a930570c9e5b8083045,59,191532,8fcebb1f1175e2654566f9b5b2caa5cf25fa7058cbeb327284f81a7c22d86bfe,eb5177c26221e02c2887151a875543e676d6472c822d6f3b4fc37d4dfb080cde,4,8.0,13413d0576372c51a60afc55bdf3abf2a68d6ea2cca935f462fa42b2f4138fce,eedb602503e431e0639e2f456a1073067ddcd67122dfa5c0c3959a7e5c5a01eb,348.0,948.0,1,0,0.0,0,952,0.0,15759.0,,0,0,6.0,70.0,952,0,0
dc80979ee6643adc21236a423b43e6a0d8373a6ef5a09195eed427907f1e17fa,59,215748,8cc2a57912189ee9487485bfcde3ab0d9503987becc8f6b4c10a3305587be5dd,2c00a1d51b1b10237332f5fa1f1685059f95a627408d01999f6678cf5b067e32,5,4.0,07873e10ec6e2d7ee927facf2cfb880d28755c1231cb1f46bb2cb82a4f651fab,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,288.0,93.0,0,0,0.0,0,93,0.0,15759.0,,0,0,6.0,70.0,93,0,0
2b4c17b1307c4b5d714b3f421b6cab7c9e0671c9767764f2038b07dda5314eb8,57,163319,93687bd9c18314f6e67b09aa18005ff87642d35a8dfab2c247216369275ba201,28e369669b7d5793cac532d8c80692b86f6fc34dc559fca69c6541107da63e16,5,,0bd7da8c4387afa9a1d96367ed0436ab28fb07b0bb9a84d86a8992b255a905a7,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499.0,500.0,0,0,0.0,0,502,0.0,,,0,0,6.0,,50220,0,0
7ff6db5d531e9efb97e140c53346c08e5c8586ae799af39816e8103cbcc818d7,59,225855,619b2f768ce994a78d0b4f39ce84653c3e1addd37794b67821e1ac0b5164dd53,2a3f761f78529361c36201445f37ada262b5a44b920531bc062efa5c1974ddc0,5,5.0,ec9bd8c60aa36bee2f09cd55f8a67981c68c21e2e61d5226efd9294ed4a34c5a,ec6ecd6f120c757bbddba5722c6129df995f4f1a2b500df22ddd02f64291c18b,323.0,670.0,1,0,0.0,0,673,54.0,4625.0,,0,0,6.0,70.0,673,0,0
6d821d6e937eb779d9502d4fecf236c7df42d1e091aeef2c791db0ce81f9b927,59,14133,415ea9a1fbaddb003c4a397ae796bb64c76e122d09b383ad23a77a059c43667a,73ddea4a006cdb98404888247293eb2a231f777213c38ed374cdbc2fb3c3475e,5,5.0,8a24e7df205e72b562017a9572de9ca0fd15f970d536c9c73badaf4be21d6180,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,322.0,77.0,1,0,0.0,0,77,0.0,15759.0,,0,0,6.0,70.0,77,0,0
72160b1bd5be647d4562a41da8d604ac6cc796c2e06b38ae4c85b79233d60f61,56,145612,ad1c5bd7286fbaa6006db55848145de30916bbfade63a755a878b52674601a96,b97297aae728c508f70ccd56e2c040b4e928ff6846c3a4417e7d7c8310b9102c,5,5.0,3f403ceff76d5871c6c96289940b75dbc5605bac3fe72caf856b85f75d157441,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273.0,98.0,1,0,0.0,0,98,0.0,15759.0,,0,0,6.0,70.0,98,0,0
68641e20e4d123b7846e3326774555211c476daf12bde47675d69adef8b982a0,59,145915,ff5e50ae5cd47e8dd188472ad70ccda75311765588313c06c58deb432bf275a0,8265f8832876295ee52056f0d1ea204669903277d5e8461cfa4c8be9f73073b7,5,3.0,27e7842cb189e77677c87b4994e3422bfc19fa32c3ff787cdc020f07d8151852,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,230.0,1600.0,0,0,0.0,0,1603,0.0,15759.0,,0,0,6.0,70.0,1603,0,0
544ecf46f8b992b99bc6482726cc9afcf93de09ffd878f7bb0bda2e5ce746c80,57,80924,5b03869dee201a2eebffb2014924b3f101189ecd4f902f56e247942bbc34e79a,47d4346a927e5fa6cb693ad664583cd78c604f948e7cbcaa7d56542b566a8226,5,4.0,e89dc5ad7a2f9ec7f94d64f7e05a7d57ace9a47e9daf7bbbd695b4852cb9a094,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,282.0,100.0,0,0,0.0,0,100,0.0,15759.0,,0,0,6.0,70.0,100,0,0
a51f2054c53d97ab76dfe89f88e44eb7dd05d7a24543be6e6281d52e5413d71b,56,122825,5c462e593251e0351f8399f23f797a0c42ed76e22897c093ee826e754a232362,7e1947b30c3a1444b2e7de51ee813e1e2dc8f22793f70c89c592572701fc550b,5,4.0,22e5ac6e074d64beff644840a8d866461f7329e0fcae599489e03d5b598698c4,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,444.0,720.0,0,0,0.0,0,721,0.0,16965.0,,0,0,0.0,70.0,721,0,0
62c4ea9ccdc9332b1ac672725a5540da96e7db64b732a8901df0aa5a4ae57e35,58,120306,f0876557590fd212a50978ca8ad1dd6165d2917853a70d445bbecf138a172b96,8d548d76a990e3e3a876e4c0e4b0a9216c6193086e7bdc94e282362f79a58cb2,5,8.0,de8ce15e75639cac3466907561cc112fa5e9519fff458250447f4dc51848eecb,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,309.0,190.0,1,0,0.0,0,189,0.0,15759.0,,0,0,6.0,70.0,189,1,0
6092bb642793465bec3b6f9b5c17002ed8b0f9009518d489602a198e1488a683,56,195959,ad3219c0ccb4d7db16814638750d26bca48f6a26066db7047028711ed354a364,8939b245d2742be499e81eb72120cf6317f373011680b92c5ecd4128b97cffb3,5,5.0,c1cc43adea236997997beb029945237f31daa18c0da45c29990f0e68dd98747c,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273.0,30.0,1,0,0.0,0,30,0.0,15759.0,,0,0,6.0,70.0,30,0,0
7a882da47dae8d30c0f6fb267d950831bca653aab6ea09b060eea4c478f286b9,58,154306,f80ccc9b6ef76952f48977b471f24e09b697ddbccdbf136d95b058dfd50a7017,f24e05f9bb3469341478800f2e7b16f0a22d4688493ea77b061a6a54ddca5257,5,8.0,e63b2041713be890c44db809b2799696e69a6a0f2c86694fd32f376f0f6ead9f,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,335.0,1120.0,1,0,0.0,0,1120,0.0,15759.0,,0,0,6.0,70.0,1120,1,0
0bdb4a327710b59038e7000a3b6277fd35dbdf206e7fcf001a00f749206171c6,58,115450,013d39a52de001c309a347f68c0f8e30e5ac476abfd1feda398c2fad7eb10699,dc7878e57b7fa86f4f209129289fb9382461f519e4d4de31e1e85573f0d4a27e,5,8.0,cfbf0ea585bd9c1e3c9ac67b50e7fee5742c297e4b7da2ed9a9c1024e75f8c99,71d8553d3ffe2bbf14270c878007b9495be5748ab2de806042473c44418c25e6,375.0,1708.0,1,0,0.0,0,1709,0.0,16117.0,,0,0,6.0,70.0,1709,0,0
6297b8d3bab46fdd4997219f08249a97b69f47e3f582843c4107192375ee64df,57,161717,2481bf2d93bca702d8966832e60b98ebe79a3ec3610fe10ded2374dc09c5a27e,5588e2535adcf85169500285caefb87dfeb91e8eacea373b3c0a5e45dde1e2d6,5,8.0,790add2068fabc971abbbda34e444e0121ebf8e8934c3152e876e88202dbd609,3abcd39528c76efe12f7861c68bba7a8ede55f8a302cda28b2bc68d90e9be1cd,317.0,1.0,1,0,0.0,0,1,0.0,15759.0,,0,0,6.0,70.0,1,1,0
c1e4305f6d410081371fe5c70b5ae29d55e9f5b7e293cd9b84196c755cec7d85,59,143406,a25558b614eb37c7c6cf02647b1add6cb74e91a64ac8f3c2a82c59114200e53a,f2501c85f0508cd160af9cb05c850b8457ace6a58496d3880f620c67fa195e8e,5,4.0,0b3c01c8a7b334ac86f7aa91d02323d375ef130dc4408f243a18acdc5b7bc71b,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282.0,218.0,0,0,0.0,0,217,0.0,15759.0,,0,0,6.0,70.0,217,0,0
2f03ca346a1a5aeaf3767038ba9d98eb859d9755676dbf603d1da4273a39d32e,58,190916,96a046441a76edeca32ea68507152ab7d722aef98a1449330769f98d81d0d99a,e2e6be6c2338c4ce19bfac4576447cd1518fb7ddb4ca663477be59ac337f288d,5,4.0,a7be46e884967b82dffd484f0a2a3587e78e1b46ebb661a63c397e445536de9b,3abcd39528c76efe12f7861c68bba7a8ede55f8a302cda28b2bc68d90e9be1cd,272.0,663.0,0,0,0.0,0,664,0.0,15759.0,,0,0,6.0,70.0,664,0,0
ee2cb40232c7d692ff45ab45fe23b7ba7ce60f13c491d44a43605df8d1360ae1,59,213232,09770094d7bed1d5fdac8757febd220cc92aecb6882b8b7492107f9f18de8239,3846d3f2932b94df7cb054f4b0539e6947035085cac084455171806b8ccc4ddd,5,8.0,f91f26cba9c58adacbd05ee17aa1e590ce377ae247bda0c949c4fcebcb2b922e,eedb602503e431e0639e2f456a1073067ddcd67122dfa5c0c3959a7e5c5a01eb,315.0,15.0,1,0,0.0,0,15,0.0,15759.0,,0,0,0.0,70.0,15,0,0
77f03bba61a28344c5d3bd7076fdd676c694b5d8fbd6ca68ffec17e5d6ba7f67,56,123056,52eccc4befab2460e371e99a365b45dc72e7468e152ab6bb6f3837b801ed33be,2c10f0a82ed856a73e7a122aaf662fb0d3e0bc2664b7015359f667366d6e9fad,5,8.0,b74098c5b99c18dc390a7a360a07abe46c6b98805edcf5f4ffa2685515a310d4,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,180.0,1,0,0.0,0,180,0.0,15808.0,,0,0,1.0,70.0,180,0,0
be673891dee8c38b2385b62a21c829322146fb2111e49f7fb8d8683e0bf2d578,56,175606,b858725d7e51f516d9417183ecf34971abae3bbdf14c5facabd4da0eeb415ee3,8786cd8538adf5a9d7b06b00e7e31e231d615d01e07169838e5dcedc77fd4e6d,5,4.0,0950eec75987eaac765ffa3f636ba94a7af1224a684f2e909fd2f07c1b7b16c8,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,288.0,93.0,0,0,0.0,0,93,0.0,15759.0,,0,0,6.0,70.0,93,0,0
195172967c8c22ad5d0368406a4c2d0c46363468161dcbe0733c05490b934420,56,111921,b03063e6bdfc63fac8c67fdbeed62eeedaf89a992694610b0e853fd31af0950f,94d4a6a966d96c15977668a7e87bf59028088a3595a59ec49ce75f5c3b748a4e,5,5.0,c1cc43adea236997997beb029945237f31daa18c0da45c29990f0e68dd98747c,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273.0,15.0,1,0,0.0,0,15,0.0,15759.0,,0,0,6.0,70.0,15,0,0
7c2952c29e68c0959fed1e28e0a26e9323805d7b40dcf0f703deed6df61b7044,59,215936,8e2b8f2ad869635b9476d763b0b2035e94ddd0b09e92fe8d6583c0710c190bd5,8ae51819e268d51c5a31b6d679dad291ec2304a02ce47f6c8d08a2354678c02c,5,4.0,64f5538ae7d9f15d3a5430fad86485595ceb929eb27df21eee6ea95b0aeba107,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,276.0,63.0,0,0,0.0,0,63,0.0,15808.0,,0,0,6.0,70.0,63,0,0
bc37ba93b822e93db12fe616c8862050554ca4634d71aa0dcdd63277c72084d9,56,184315,207214f3d7980e203d49174a85ba202c3611c777ea7a37ef9e5f668b3816cb75,5b0e420c86199999f19f270956bc457e0360393369aa809f7f79e567562c7507,5,5.0,3026be6083a03976ca463f32e60376c4846f25266e635bd0c76c997551dd7c83,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,317.0,2.0,1,0,0.0,0,2,0.0,15759.0,,0,0,6.0,70.0,2,1,0
fad21b2646808b4162c847dd1532a41dd5a55798a17967163a7b08a5703b72e3,57,165739,eff307a37097fe5d26a0fe957cc75da969e9326a000750048578c42cb2a40216,90aa25312353df953e39571742de1ef83527479d3fb98e0b25483d0a3438e699,5,3.0,6db0e93a959285675eeb28a6a580fa6befb52631f137f71191fed00b60718859,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,771.0,0,0,0.0,0,772,0.0,15759.0,,0,0,6.0,70.0,772,0,0
da0de05ddc12d88cbcf285737d2ef6aedea30c3a0f6558967d0b02f6a5ab12f0,56,101611,7c3ea77149ae706c8ac94aead5638a4aaaddd28c5023ceda2a8155efeea849e8,30a8e66240d9614dd564ffe6a8171978d5cb479a7f29164994b6f1c7ec8b03b1,5,5.0,11e44975b246f9e4aa14cf3c14cc85b839fa70fb4f687c5ee16a08d30ed925ff,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,308.0,5508.0,1,0,0.0,0,5514,0.0,16115.0,,0,0,6.0,70.0,5514,0,0
e1dfe4d084a8faa3033f66394e229be5effb802614bdfc45a8360f9211daa2fc,58,123052,16485e5ce6474188dec3821e3d7a51e1d512d033a2d367d13b0f98e706abf422,7f201bd18b185ca9c400747afe40bb9820123dcc9a48e0955e8beb9b81eabd02,5,8.0,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320.0,155.0,1,0,0.0,0,154,0.0,13451.0,,0,0,6.0,70.0,154,0,0
63f36047f25543efc5be0ffd61042e32e7da07cc43c64d56a80dc0ae43fc36e8,56,125440,b6ed16955181e4e24fa0231c6538138814a686b020afec334bd4aa6fc563bf54,c19fafaa3c6c8e55cc034a9a039f88a42e984f56ce6da34a00ceba2f9fb395da,4,1.0,c69dfda1c37cc67d4adb1dcee217f79f6e9af12904ad0613a4162517b87b1139,cb8871216f7120ce57503c537b5aa8cf276942364abebe53b3e3f4a71b5c98b4,375.0,218.0,0,0,0.0,0,218,0.0,15759.0,,0,0,6.0,70.0,218,0,0
67bf6ea1e0e9b2615acb8fa7820811c6632dbf974db23f3efe85b7cd325eceb4,57,91851,fa77e8aabe1a0891c0a47a9cfd3efbdb6c9019637987e0dee2ceaf1cee367d8a,b9c0440afcec855be8d7ef0fefa439f7db16c4dcd68c32239a9dad5499149b70,5,5.0,939d9bffeb7c5264ce4ef1aa8502894cd7971324893784ee761bc80d50ecb23e,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,415.0,120.0,1,0,0.0,0,120,0.0,15759.0,,0,0,6.0,70.0,120,0,0
97b57c9a4009604dfe457cc047e21c0a95d69ba96609a3890b0db5176f459c0a,58,151737,7dcaa0e10e2b6c74343af378315cf319dd0415e3d8f807896fa94b026850b633,27188be6be86044720b178fc2fb98d3f012f270dedbd3dd59fc68cc52dc304d5,5,4.0,69cd1891f01a694efd2cc4ade4ab4a2587a1df2fae8641e619ebafb90021b76c,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,365.0,1400.0,0,0,0.0,0,1403,0.0,15759.0,,1,0,6.0,70.0,1403,0,0
b60f837dd8ad0ffd1c7c50266d2f774f4585b9091c5bffd9b685b6d5726c1de3,57,80135,4dac4c4cd3bd3b533ad026b48b17010d780fb5e67f2a093098dda7c7c68f1e52,9c41b0c6422e94ec4c24c4461332992c0f6af1924beb1d3a007b3304b6054add,5,8.0,fbc7b1674767ad16d18364405ebda95033e9fbb7fd7137c968b4f0974def8d8e,3abcd39528c76efe12f7861c68bba7a8ede55f8a302cda28b2bc68d90e9be1cd,360.0,900.0,1,0,0.0,0,896,0.0,15759.0,,0,0,6.0,70.0,896,0,0
6c09fbc3dd753a9b19267ca292c1ca9175daed0e5befaabb1d9d17c6397a93fe,56,32517,584ab8e3328e4db5ae6f3588d767c1d5993c06295ef9e54d4e877589692cc7eb,3125ee749c644df0bd8e5e2e55a0b6dc2161b3e7beee7550a9b62d4b3f4d7b26,5,5.0,5f3577a81a93074363acf3676b4ed1f311012f8ac646edc6f32367a559c88067,23c27dd987158a60ae9ae09a369a38650479f8d09f8a42cc6e07aba9792fd379,272.0,1198.0,1,0,0.0,0,1194,126.0,12397.0,,0,0,6.0,68.0,37,0,0
33662e521790d460c2f985ef7e6a95026e763334c8eb13c5117de0f5f833060c,56,205713,eab98ee6eebe31a1a969e199b5cbbb385dd34f331af2e52e4cce41c55c5989d6,44264d84beb502520039e7b15826223279a33e0a31196377e6e50f53789d0cd9,5,8.0,16347fa2180862c0f7a84aa2f83602ee9b7f9dac1684a304e46e010e66f9f072,f3b2ddbf9556cf531b67ca471c51baf485e46f4e77ceea55110ae2908759bdff,404.0,2632.0,1,0,0.0,0,2626,0.0,11649.0,,0,0,6.0,70.0,2626,0,0
8530fbd1b4fcf1628ecd70e9e051db9ccf3f6a3c833f0003ddb9c5b1a9878620,56,174513,330b1121b4e5741db18c18194aa1094abea6898bb4057ee990dc52558fc053d0,3c59754150818a872847ace746f7718aebd0b95b6c349c7fa776908f444ec233,5,8.0,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320.0,220.0,1,0,0.0,0,219,0.0,13451.0,,0,0,6.0,70.0,219,0,0
b0b0b4f471fc6123bed16b20158a631e85f78c86d94d7a1f118a330fd981f57e,59,102355,d4bf9572ff15b40534233c806da0f2291ff575af97fd227640c70127fc6e3ec7,e79aa1d812f9e504b7bf689173999feb4c2cb1f3edbe6d11ed2058b025a647e3,5,5.0,3e7cdc5f4d722d9fabfcea387e730be49aabc06ccb259ba59fd7be5ca4268f5a,5c3b8aec58d5c0780ef9c4cdecc24282178edb2faa8e29feef5236756cf88ae9,282.0,499.0,1,0,0.0,0,498,0.0,16115.0,,0,0,6.0,70.0,498,0,0
7a1ea2b595d8266989da3777c5d9a8bfdd94ce279e967bf8ac8aa3fc5de21fa2,57,110442,685b95b1616ebbfc29dbca8d9185586ba149e4a5f4a525e612ed999f443989cd,17383cf36f2b78012b2391371f1a99414a57b0bf362557f960877ffd8681e6a8,5,8.0,6072304f3630d089167743c61d7421f1d88191e820d5084e08ca033f1d3f5b77,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,241.0,38400.0,1,0,0.0,0,38481,0.0,16130.0,,0,0,6.0,70.0,38481,0,0
f9cabc4de49b5151753535dc1061243d28975101eb7e0d22ebef7871153079a1,56,92715,0983f4d166bd589f14e98c493109a1602500ac041af79459e929f23e1d8a3993,235aa914a8494ec787462c18e0dbd2c9cd9d321b2bf6d0f3df5565af897b1da0,5,8.0,c76449edde6889cc61d4403b96b5fbe097b709fee4ee8aa65f39c2b138d50c90,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,320.0,25.0,1,0,0.0,0,25,0.0,15759.0,,0,0,6.0,70.0,25,0,0
240fd19e77e37a8a31b155a8070606894d6cd501030946231d93fe70e346943d,59,220321,dd9db7b6a0f480d47172dd1f707772ae5de4b4ebc4974f453112d8c17b69968d,69151eefc188b2922d548346f6dfce3085f2dd0da6050fdbb9860ad1151fa162,5,4.0,0309c087f46d221bf13e71c19a66966cf38046c5d681263a4688dcecf13bcbb2,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,355.0,0,0,0.0,0,356,0.0,15808.0,,0,0,6.0,70.0,356,0,0
1a54a7ecdb08a563f2130859a596b2b85584b48355fa6e0665cca6f380ae931f,58,125234,230f19f7255158deb887638bbf50321628f1f9de46bb6b0c3df0356380585b50,b2732dd306c4e98d6e848957718bcc3b0d8d4b51812df7a82673c03af28ee799,5,8.0,b23897f8613f84c8bc4ef1a9514875e354f6b7844a4be544ea78bff4a061eeab,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,2028.0,1,0,0.0,0,2027,0.0,15808.0,,0,0,1.0,70.0,2027,0,0
e06803ff6ffb34a0f17c1d44fdfae821c6ce5d3456dcacde49dd4082fc269db8,56,153900,b61fd4310923352e6ce0d92ed2c08cd32a4a9cc6d43bff76552956ae31940f4d,a0cfeb2b8b530cabbdda0abd37934555981f39dd4ccbb160fc3d8ce701dd1fe2,5,0.0,2894c5201c4f281072e4731427583bb0a5ab2d769e5887920a937d4a090c4f2e,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288.0,1584.0,1,0,0.0,0,1585,0.0,15742.0,,0,0,6.0,70.0,1585,0,0
78e168a2e56bf55cc9f3405e2ac43577e5e6dfaf2a90579b6416165773121c96,58,134916,20043f8474a8c2d74ece5b23833327ea104262e384e4d1ca8d205bf30877ff02,df1aa5581b702127179b1aa79e0b9f0b64589ebfc205338325ae6de464a13816,5,8.0,8a41716282a0bef53070ffd4329300b4c1bf8a5f830680debb61efcd4c806816,85344a2ec12c5dadf7c2e5fce189cf616032f77179083711258d7b22daabd847,324.0,3000.0,1,0,0.0,0,2999,0.0,16117.0,,0,0,6.0,70.0,2999,1,0
894402c7bfb63f0aac5586f8f6b1b9841cb5a40788c451467d3cb948b308ab41,57,201723,0efa9361031335d175d35c737b052fa264841b9b5be33d5c2395d00f58ce3e24,487a0a6c1f5837813bc6b9b1ec095bf87d3cf6076f77a202817cfaefbd4f9b0f,5,5.0,b02f392fd3ac3142d5c5c98680b530c71acabe998f2f5ff68c9fedf0cf19bb19,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,475.0,899.0,1,0,0.0,0,897,0.0,15759.0,,0,0,6.0,70.0,897,0,0
eb04bef3367fd6d057cce5fad2f8e0ecd9da1d93a56bb763fa6e05e9bbe05628,59,212007,d0c714d68b88b2e116497d13d5cea9dc6f9e3d0f5bdf8f5b308001bd309de7e5,5d090455ad0afda4ba7a732197e19854c228820728b060a4d83215e138dec1cf,5,8.0,f2dab2e07c389d71d02d8eb8ebd3d65c26b53737eac007f25eb938dd362bcf45,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,147.0,1,0,0.0,0,146,0.0,8991.0,,0,0,1.0,70.0,146,0,0
8908aab41053d6df7a99cfb75b599df0b7e969f6ced713ac26a73680e6630390,57,203210,0761335f9b275e7e16236d877f450119a93e8e16fb1fc9a776a8c4ebc0d10c24,8e894cd5af33f5ced5ae9edbadaf1bb8d572de63bb9d099c331a31a8bfbb7932,5,4.0,02793931d87c9fc829309ba8ef4983a816b6498c7b4cd883008430dab85ff5e9,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,374.0,0,0,0.0,0,373,0.0,10881.0,,0,0,6.0,70.0,373,0,0
3e56708f245d8c751dcb6efad9b73b70f60ee4bb358048a36838e43dd26684d3,57,190717,6bdc6871d8a1ad6469fbd9844f58fead96e7cfa24c81340ac4527bcc4dec1beb,20e9db58f8a6889e5bd894a764580ba37b58dd1f2b85b43278ed0e448463f71b,5,1.0,190fa04d675b09660ff497bba6275a3d5ee22099bf0cf99c49e8ae3f53c29ef6,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,272.0,1400.0,1,0,0.0,0,1401,0.0,15759.0,,0,0,6.0,70.0,1401,1,0
82065061e4eab13102b44ae279a0c23ed7484484cd87b453aeed3ae42caa9b27,56,110129,e1804509823387e1afcf03a6412b84a1d74dbd25c38afbd93e2ed7b50e93bf39,ba5428bceac9168c1d0996f194b13596a2c53b17930e65bbfa30b9aa09e4b167,5,4.0,c54b3934efa3e4494e5eb8b2262c0baa1f08c3704e12e4605121e88eaece5d73,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,276.0,2396.0,0,0,0.0,0,2387,0.0,15742.0,,0,0,6.0,70.0,2387,0,0
78a6c713b93a355e3fbfb1fd1189345056f90137cb787d64062586ef4dcf2ec6,56,202656,0a7f3e372d395d3e8b26679ffb865b3c6df179e9cbd403d1974f10f512b7bce6,d0cdf0d998f41d6abd70ba57c639249ba1cc17b028a23518fe4c90fef7cb2ecc,5,5.0,4d9efa020c67aba58b1c0215bf493548e516a26ff9af4de9d15536e297cbf824,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,413.0,1.0,1,0,0.0,0,1,0.0,15759.0,,0,0,6.0,70.0,1,0,0
81201e0aa6ff57eb4a65736466ea4547f3d7f598589fb6de2ddbae6541f94210,58,10423,49f67a4ba71794d8c22bd873598150a9963604ef228a978c6a40e43c0b081070,48dd9656dfd9f448fa3ef3b1f8952f06436ff7797247654a54916994da3d9a9a,5,5.0,c795cb82dae8d6605d4856d4f2fa58cf1b0e158457fab84f7c3c672a05e35923,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,272.0,4499.0,1,0,0.0,0,4499,0.0,15759.0,,0,0,6.0,70.0,4499,0,0
cd954287db5a381c3751392d7294877af642db9f86cdf6f987e19b2b0e833faf,56,191129,4c79fad216339bfceac8c0cfdc36301d4a82c6b18074ccba33ddd041bb1afadd,adc556be652669960d5ac93b625fa3b8daf50a3fbd25f8b0fac9c7e20b8bc2f0,4,8.0,13413d0576372c51a60afc55bdf3abf2a68d6ea2cca935f462fa42b2f4138fce,eedb602503e431e0639e2f456a1073067ddcd67122dfa5c0c3959a7e5c5a01eb,348.0,199.0,1,0,0.0,0,199,0.0,15759.0,,0,0,6.0,70.0,199,0,0
